city,town,n_trade_areas,total_town_store_count,town_lat,town_lon,vol_과학·기술,vol_교육,vol_보건의료,vol_부동산,vol_소매,vol_수리·개인,vol_숙박,vol_시설관리·임대,vol_예술·스포츠,vol_음식,town_label_ko,dom_cluster_id,dom_cluster_store_count,dom_cluster_label,description_ko
동대문구,용신동,7,50,37.57771104320167,127.03071749753329,0,16,9,0,17,1,1,5,0,1,소형 소매 상권,1,32,소형 소매 상권,"분석 결과, 동대문구 용신동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 50개의 점포 중, 약 32개가 이 핵심 상권 유형에 해당합니다."
동대문구,이문1동,10,900,37.59599116982203,127.06038515663279,62,78,45,71,151,91,28,22,39,313,중형 음식 상권,1,356,소형 소매 상권,"분석 결과, 동대문구 이문1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 900개의 점포 중, 약 356개가 이 핵심 상권 유형에 해당합니다."
동대문구,이문2동,10,412,37.602559026665475,127.06520894693804,26,61,15,42,83,57,8,10,10,100,소형 음식 상권,1,168,소형 소매 상권,"분석 결과, 동대문구 이문2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 412개의 점포 중, 약 168개가 이 핵심 상권 유형에 해당합니다."
동대문구,장안1동,10,2100,37.5660353339167,127.06692116050161,223,109,53,88,517,322,19,89,85,595,대형 음식 상권,1,851,소형 소매 상권,"분석 결과, 동대문구 장안1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,100개의 점포 중, 약 851개가 이 핵심 상권 유형에 해당합니다."
동대문구,장안2동,10,1646,37.57437438525866,127.07145510847775,90,202,75,58,376,194,17,33,95,506,대형 음식 상권,1,654,소형 소매 상권,"분석 결과, 동대문구 장안2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,646개의 점포 중, 약 654개가 이 핵심 상권 유형에 해당합니다."
동대문구,전농1동,10,1626,37.57951395572836,127.05027902579687,125,100,51,95,489,192,43,39,54,438,대형 소매 상권,1,771,소형 소매 상권,"분석 결과, 동대문구 전농1동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,626개의 점포 중, 약 771개가 이 핵심 상권 유형에 해당합니다."
동대문구,전농2동,10,502,37.57865958810504,127.05955969580152,39,85,15,15,103,63,3,24,27,128,소형 음식 상권,1,187,소형 소매 상권,"분석 결과, 동대문구 전농2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 502개의 점포 중, 약 187개가 이 핵심 상권 유형에 해당합니다."
동대문구,제기동,10,2210,37.58308124373794,127.03742950878828,108,93,81,63,1053,142,64,63,37,506,대형 소매 상권,1,1361,소형 소매 상권,"분석 결과, 동대문구 제기동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,210개의 점포 중, 약 1,361개가 이 핵심 상권 유형에 해당합니다."
동대문구,청량리동,10,1061,37.58414757006316,127.04580155749363,122,48,47,49,264,125,37,42,43,284,중형 음식 상권,1,482,소형 소매 상권,"분석 결과, 동대문구 청량리동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,061개의 점포 중, 약 482개가 이 핵심 상권 유형에 해당합니다."
동대문구,회기동,10,939,37.59170322835251,127.053088926112,49,47,13,26,188,75,34,25,59,423,중형 음식 상권,1,345,소형 소매 상권,"분석 결과, 동대문구 회기동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 939개의 점포 중, 약 345개가 이 핵심 상권 유형에 해당합니다."
동대문구,휘경1동,10,612,37.59103968225116,127.06013504797019,37,48,22,45,130,76,25,34,31,164,소형 음식 상권,1,287,소형 소매 상권,"분석 결과, 동대문구 휘경1동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 612개의 점포 중, 약 287개가 이 핵심 상권 유형에 해당합니다."
동대문구,휘경2동,10,529,37.5876037396588,127.061864048807,40,62,15,38,111,68,5,19,24,147,소형 음식 상권,1,212,소형 소매 상권,"분석 결과, 동대문구 휘경2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 529개의 점포 중, 약 212개가 이 핵심 상권 유형에 해당합니다."
동작구,노량진1동,10,1363,37.51182116635732,126.9458202001151,85,135,28,76,262,85,189,47,94,362,대형 음식 상권,1,696,소형 소매 상권,"분석 결과, 동작구 노량진1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,363개의 점포 중, 약 696개가 이 핵심 상권 유형에 해당합니다."
동작구,노량진2동,10,1064,37.51144049148401,126.93841887102118,71,44,16,47,538,53,21,26,26,222,중형 소매 상권,1,674,소형 소매 상권,"분석 결과, 동작구 노량진2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,064개의 점포 중, 약 674개가 이 핵심 상권 유형에 해당합니다."
동작구,대방동,10,1147,37.50428495026167,126.92656722794531,124,196,60,60,209,114,21,44,67,252,중형 음식 상권,1,461,소형 소매 상권,"분석 결과, 동작구 대방동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,147개의 점포 중, 약 461개가 이 핵심 상권 유형에 해당합니다."
동작구,사당1동,10,1449,37.47995153582707,126.97915330382575,184,119,61,77,241,179,29,54,62,443,대형 음식 상권,1,524,소형 소매 상권,"분석 결과, 동작구 사당1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,449개의 점포 중, 약 524개가 이 핵심 상권 유형에 해당합니다."
동작구,사당2동,10,1244,37.48868973770579,126.98027127531,83,106,72,70,271,139,14,33,63,393,대형 음식 상권,1,523,소형 소매 상권,"분석 결과, 동작구 사당2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,244개의 점포 중, 약 523개가 이 핵심 상권 유형에 해당합니다."
동작구,사당3동,10,550,37.485640716040976,126.97356724061822,53,75,16,40,101,82,6,31,16,130,소형 음식 상권,1,210,소형 소매 상권,"분석 결과, 동작구 사당3동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 550개의 점포 중, 약 210개가 이 핵심 상권 유형에 해당합니다."
동작구,사당4동,10,462,37.4824239788331,126.97241491921952,34,32,39,24,133,63,4,12,17,104,소형 소매 상권,1,229,소형 소매 상권,"분석 결과, 동작구 사당4동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 462개의 점포 중, 약 229개가 이 핵심 상권 유형에 해당합니다."
동작구,사당5동,10,333,37.48573855551682,126.96775976110614,42,49,7,27,63,60,1,16,6,62,소형 소매 상권,1,120,소형 소매 상권,"분석 결과, 동작구 사당5동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 333개의 점포 중, 약 120개가 이 핵심 상권 유형에 해당합니다."
동작구,상도1동,10,1357,37.49914627257845,126.95248927560712,110,164,61,75,218,160,52,40,75,402,대형 음식 상권,1,521,소형 소매 상권,"분석 결과, 동작구 상도1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,357개의 점포 중, 약 521개가 이 핵심 상권 유형에 해당합니다."
동작구,상도2동,10,945,37.50446015862494,126.94179909742937,103,119,59,65,181,114,12,38,44,210,중형 음식 상권,1,399,소형 소매 상권,"분석 결과, 동작구 상도2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 945개의 점포 중, 약 399개가 이 핵심 상권 유형에 해당합니다."
동작구,상도3동,10,654,37.499158252067076,126.9321596578349,54,45,40,27,157,98,8,19,33,173,소형 음식 상권,1,284,소형 소매 상권,"분석 결과, 동작구 상도3동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 654개의 점포 중, 약 284개가 이 핵심 상권 유형에 해당합니다."
동작구,상도4동,10,671,37.49940053705872,126.9385720101966,74,72,26,34,153,91,10,29,27,155,소형 음식 상권,1,279,소형 소매 상권,"분석 결과, 동작구 상도4동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 671개의 점포 중, 약 279개가 이 핵심 상권 유형에 해당합니다."
동작구,신대방1동,10,655,37.48930602936944,126.90939392313139,55,68,26,37,159,90,9,18,26,167,소형 음식 상권,1,275,소형 소매 상권,"분석 결과, 동작구 신대방1동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 655개의 점포 중, 약 275개가 이 핵심 상권 유형에 해당합니다."
동작구,신대방2동,10,804,37.49588174107803,126.92470901910534,64,75,22,45,128,100,6,42,44,278,중형 음식 상권,1,287,소형 소매 상권,"분석 결과, 동작구 신대방2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 804개의 점포 중, 약 287개가 이 핵심 상권 유형에 해당합니다."
동작구,흑석동,10,1048,37.506992008861815,126.96225981228868,73,104,40,73,208,103,10,28,44,365,중형 음식 상권,1,403,소형 소매 상권,"분석 결과, 동작구 흑석동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,048개의 점포 중, 약 403개가 이 핵심 상권 유형에 해당합니다."
마포구,공덕동,10,1732,37.54803250540563,126.95654388992287,367,139,51,107,272,156,40,97,46,457,대형 음식 상권,1,613,소형 소매 상권,"분석 결과, 마포구 공덕동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,732개의 점포 중, 약 613개가 이 핵심 상권 유형에 해당합니다."
마포구,대흥동,10,1368,37.5526341137406,126.94092514099707,145,204,68,91,196,122,88,53,40,361,대형 음식 상권,1,536,소형 소매 상권,"분석 결과, 마포구 대흥동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,368개의 점포 중, 약 536개가 이 핵심 상권 유형에 해당합니다."
마포구,도화동,10,1385,37.54009637305354,126.94925180109003,264,114,70,51,185,116,46,76,48,415,대형 음식 상권,1,476,소형 소매 상권,"분석 결과, 마포구 도화동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,385개의 점포 중, 약 476개가 이 핵심 상권 유형에 해당합니다."
마포구,망원1동,10,1616,37.55523963294722,126.90608414294498,277,86,44,41,320,146,46,44,54,558,대형 음식 상권,1,549,소형 소매 상권,"분석 결과, 마포구 망원1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,616개의 점포 중, 약 549개가 이 핵심 상권 유형에 해당합니다."
마포구,망원2동,10,1001,37.55949584025532,126.90362904856765,146,101,20,47,202,106,25,59,33,262,중형 음식 상권,1,386,소형 소매 상권,"분석 결과, 마포구 망원2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,001개의 점포 중, 약 386개가 이 핵심 상권 유형에 해당합니다."
마포구,상암동,10,1970,37.5789066194062,126.89031963131599,338,192,63,66,252,127,25,91,49,767,대형 음식 상권,1,546,소형 소매 상권,"분석 결과, 마포구 상암동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,970개의 점포 중, 약 546개가 이 핵심 상권 유형에 해당합니다."
마포구,서강동,10,1548,37.54898053084749,126.92631795805785,266,162,21,67,232,157,69,66,43,465,대형 음식 상권,1,498,소형 소매 상권,"분석 결과, 마포구 서강동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,548개의 점포 중, 약 498개가 이 핵심 상권 유형에 해당합니다."
마포구,서교동,10,8810,37.55478912834914,126.92218046136267,1813,641,208,238,1369,748,417,499,275,2602,대형 음식 상권,1,3006,소형 소매 상권,"분석 결과, 마포구 서교동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 8,810개의 점포 중, 약 3,006개가 이 핵심 상권 유형에 해당합니다."
